day,hour,place,event,value,NVA,VA,OUT,filename,productivity,VA_min,VA_max,lower_q,upper_q,VA_median,hour_box
22/01/2020,07:00,takto 9,VA,9.796111729716924e-05,0.0,9.796111729716924e-05,0.0,9_2020012207,9.043675950571365e-05,2.6837181532393287e-08,0.005281685541377524,5.381469536351853e-06,0.005190558828645468,2.269867543309056e-05,07:30
22/01/2020,07:00,takto 9,VNA,0.0002687631654646782,0.0002687631654646782,0.0,0.0,9_2020012207,9.571720480691087e-05,4.124667676618107e-08,0.003051777252369614,5.650264040772878e-06,0.002954996971328534,2.408177619855121e-05,07:45
22/01/2020,08:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012208,6.291750366178726e-07,0.0,9.912851658687812e-05,2.454058379928454e-08,9.863686503106163e-05,1.1226564725888622e-07,08:00
22/01/2020,08:00,takto 9,OUT,0.9999979067690989,0.0,0.0,0.9999979067690989,9_2020012208,5.39593084713411e-07,5.929440113917162e-11,4.373117191521672e-05,2.168241801547862e-08,4.330057633238011e-05,9.910735957161788e-08,08:15
22/01/2020,08:00,takto 9,VA,5.662585332789578e-07,0.0,5.662585332789578e-07,0.0,9_2020012208,5.146465917829664e-07,2.286918244379745e-11,4.2794638853775285e-05,2.0488186537572048e-08,4.23929332696802e-05,9.331282204160184e-08,08:30
22/01/2020,08:00,takto 9,VNA,1.5269723689628794e-06,1.5269723689628794e-06,0.0,0.0,9_2020012208,5.816194200015814e-07,3.7338986958694245e-11,9.868696895195995e-05,2.2405358959705716e-08,9.824195927325616e-05,1.0319191874726992e-07,08:45
22/01/2020,09:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012209,3.716091626668304e-09,0.0,7.483138833038477e-07,9.599692387226952e-11,7.4608160869671e-07,4.823385199899e-10,09:00
22/01/2020,09:00,takto 9,OUT,0.9999999876461547,0.0,0.0,0.9999999876461547,9_2020012209,3.019855940446153e-09,1.515372900958027e-13,3.43126215257928e-07,8.106594752478894e-11,3.4121073975265845e-07,4.0258873304624117e-10,09:15
22/01/2020,09:00,takto 9,VA,3.3020889799687195e-09,0.0,3.3020889799687195e-09,0.0,9_2020012209,3.0557126537213536e-09,5.357450218761723e-14,6.956764426176483e-07,8.237621387967274e-11,6.938362114243439e-07,4.0093037955089885e-10,09:30
22/01/2020,09:00,takto 9,VNA,9.051756820337128e-09,9.051756820337128e-09,0.0,0.0,9_2020012209,3.416695699039069e-09,9.156605829880668e-14,7.654055810648443e-07,8.671653489279099e-11,7.63443177382408e-07,4.218482137937141e-10,09:45
22/01/2020,10:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012210,2.1640231425001004e-11,0.0,7.775143712676018e-09,3.622555350287439e-13,7.765115562352943e-09,1.9814056861804652e-12,10:00
22/01/2020,10:00,takto 9,OUT,0.999999999930248,0.0,0.0,0.999999999930248,9_2020012210,1.7189540799574474e-11,2.251095821492828e-16,2.818893891492559e-09,3.141228639345096e-13,2.810306566844889e-09,1.6442726793005723e-12,10:15
22/01/2020,10:00,takto 9,VA,1.8447047133678177e-11,0.0,1.8447047133678177e-11,0.0,9_2020012210,1.715994523289712e-11,1.1109600848793148e-16,7.792793366343645e-09,3.0731669016385565e-13,7.78458359447189e-09,1.6419695238711225e-12,10:30
22/01/2020,10:00,takto 9,VNA,5.1390404715761255e-11,5.1390404715761255e-11,0.0,0.0,9_2020012210,1.7798471077240105e-11,4.4344014660852405e-16,3.201826171289615e-09,3.371999673936356e-13,3.1926744107990837e-09,1.773212425873553e-12,10:45
22/01/2020,11:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012211,1.2201868636230818e-13,0.0,4.0246119413262205e-11,1.3749453179766864e-15,4.02013915824124e-11,7.926084418804128e-15,11:00
22/01/2020,11:00,takto 9,OUT,0.9999999999996688,0.0,0.0,0.9999999999996688,9_2020012211,9.628698447648829e-14,4.633017279975683e-19,2.8700889642890153e-11,1.2186768107159596e-15,2.8662827300465656e-11,6.898743810121198e-15,11:15
22/01/2020,11:00,takto 9,VA,1.0198934072557929e-13,0.0,1.0198934072557929e-13,0.0,9_2020012211,8.750563676706161e-14,4.0468938893272417e-19,3.223061808329905e-11,1.1739745922925789e-15,3.219468164232257e-11,6.568542914820754e-15,11:30
22/01/2020,11:00,takto 9,VNA,2.8536126273101314e-13,2.8536126273101314e-13,0.0,0.0,9_2020012211,1.0214605529645901e-13,7.583328101721677e-19,1.5831274159387552e-11,1.3274906173920388e-15,1.5789680126666662e-11,7.456275790187625e-15,11:45
22/01/2020,12:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012212,7.438765376605389e-16,0.0,5.298352980596431e-13,5.548039951973876e-18,5.296381115845477e-13,3.399342932828419e-17,12:00
22/01/2020,12:00,takto 9,OUT,0.9999999999999996,0.0,0.0,0.9999999999999996,9_2020012212,5.423495156167718e-16,1.025125057845828e-21,2.7312606458161674e-13,4.712986680449543e-18,2.7295251405797787e-13,2.9355247112158924e-17,12:15
22/01/2020,12:00,takto 9,VA,6.177408439389452e-16,0.0,6.177408439389452e-16,0.0,9_2020012212,5.854629801527609e-16,2.1323305129673224e-21,1.2569609889408609e-12,4.438800044373652e-18,1.256805775837832e-12,2.6498183944081796e-17,12:30
22/01/2020,12:00,takto 9,VNA,1.6149349861578876e-15,1.6149349861578876e-15,0.0,0.0,9_2020012212,5.992743423257091e-16,1.796341582330356e-21,2.602500072748221e-13,4.889844784006504e-18,2.600621115027024e-13,3.048242232129474e-17,12:45
22/01/2020,13:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012213,5.626865308116446e-18,0.0,2.984732194126761e-14,2.1747625712727367e-20,2.98464107554222e-14,1.433322375548838e-19,13:00
22/01/2020,13:00,takto 9,OUT,1.0,0.0,0.0,1.0,9_2020012213,3.099269791790566e-18,1.2513968183095885e-24,1.9486532517535325e-15,1.8654888508234898e-20,1.947874968103664e-15,1.2041122159304015e-19,13:15
22/01/2020,13:00,takto 9,VA,3.811437328453799e-18,0.0,3.811437328453799e-18,0.0,9_2020012213,3.2629406830086996e-18,4.245879052303461e-24,3.646062988005467e-15,1.7071346634090018e-20,3.645391764639569e-15,1.0776448180332741e-19,13:30
22/01/2020,13:00,takto 9,VNA,9.122339177338462e-18,9.122339177338462e-18,0.0,0.0,9_2020012213,3.256673530899482e-18,6.874478826613487e-24,8.479170586878869e-16,1.8798479339318913e-20,8.470985062178591e-16,1.2616327039902798e-19,13:45
22/01/2020,14:00,takto 9,-,0.0,0.0,0.0,0.0,9_2020012214,2.4557314695531698e-20,0.0,5.300491148160303e-17,8.515674873017642e-23,5.300081750295001e-17,5.947675141563903e-22,14:00
22/01/2020,14:00,takto 9,OUT,1.0,0.0,0.0,1.0,9_2020012214,1.7843917468956484e-20,3.3770251277413726e-27,9.329531208607193e-18,7.059417190370716e-23,9.326004198457027e-18,5.118821375014955e-22,14:15
22/01/2020,14:00,takto 9,VA,2.0785252038804083e-20,0.0,2.0785252038804083e-20,0.0,9_2020012214,2.1949771782550604e-20,1.7038039618087793e-26,5.49820419854795e-17,6.625854266404057e-23,5.4978996309010787e-17,4.597501701422272e-22,14:30
