time_stamp,VA,NVA,OUT
0.2,0.0,1.0,0.0
0.4,0.0,1.0,0.0
0.6,0.0,1.0,0.0
0.8,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.2,0.0,1.0,0.0
1.4,0.0,1.0,0.0
1.6,0.0,1.0,0.0
1.8,0.0,1.0,0.0
2.0,0.0,1.0,0.0
2.2,0.0,1.0,0.0
2.4,0.0,1.0,0.0
2.6,0.0,1.0,0.0
2.8,0.0,1.0,0.0
3.0,0.0,1.0,0.0
3.2,0.0,1.0,0.0
3.4,0.0,1.0,0.0
3.6,0.0,1.0,0.0
3.8,0.0,0.9736842105263158,0.02631578947368421
4.0,0.0,0.975,0.025
4.2,0.0,0.9761904761904762,0.023809523809523808
4.4,0.0,0.9545454545454546,0.045454545454545456
4.6,0.0,0.9347826086956522,0.06521739130434782
4.8,0.0,0.9166666666666666,0.08333333333333333
5.0,0.0,0.9,0.1
5.2,0.0,0.8846153846153846,0.11538461538461539
5.4,0.0,0.8703703703703703,0.12962962962962962
5.6,0.0,0.8571428571428571,0.14285714285714285
5.8,0.0,0.8448275862068966,0.15517241379310345
6.0,0.0,0.8333333333333334,0.16666666666666666
6.2,0.0,0.8225806451612904,0.1774193548387097
6.4,0.0,0.8125,0.1875
6.6,0.0,0.803030303030303,0.19696969696969696
6.8,0.0,0.7941176470588235,0.20588235294117646
7.0,0.0,0.7857142857142857,0.21428571428571427
7.2,0.0,0.7777777777777778,0.2222222222222222
7.4,0.0,0.7702702702702703,0.22972972972972974
7.6,0.0,0.7631578947368421,0.23684210526315788
7.8,0.0,0.7564102564102564,0.24358974358974358
8.0,0.0,0.75,0.25
8.2,0.0,0.7439024390243902,0.25609756097560976
8.4,0.0,0.7380952380952381,0.2619047619047619
8.6,0.0,0.7325581395348837,0.26744186046511625
8.8,0.0,0.7272727272727273,0.2727272727272727
9.0,0.0,0.7222222222222222,0.2777777777777778
9.2,0.0,0.717391304347826,0.2826086956521739
9.4,0.0,0.7127659574468085,0.2872340425531915
9.6,0.0,0.7083333333333334,0.2916666666666667
9.8,0.0,0.7040816326530612,0.29591836734693877
10.0,0.0,0.7,0.3
10.2,0.0,0.696078431372549,0.30392156862745096
10.4,0.0,0.6923076923076923,0.3076923076923077
10.6,0.0,0.6886792452830188,0.3113207547169811
10.8,0.0,0.6851851851851852,0.3148148148148148
11.0,0.0,0.6818181818181818,0.3181818181818182
11.2,0.0,0.6785714285714286,0.32142857142857145
11.4,0.0,0.6754385964912281,0.32456140350877194
11.6,0.0,0.6724137931034483,0.3275862068965517
11.8,0.0,0.6694915254237288,0.3305084745762712
12.0,0.0,0.6666666666666666,0.3333333333333333
12.2,0.0,0.6639344262295082,0.3360655737704918
12.4,0.0,0.6612903225806451,0.3387096774193548
12.6,0.0,0.6587301587301587,0.3412698412698413
12.8,0.0,0.65625,0.34375
13.0,0.0,0.6538461538461539,0.34615384615384615
13.2,0.0,0.6515151515151515,0.3484848484848485
13.4,0.0,0.6492537313432836,0.35074626865671643
13.6,0.0,0.6470588235294118,0.35294117647058826
13.8,0.0,0.644927536231884,0.35507246376811596
14.0,0.0,0.6428571428571429,0.35714285714285715
14.2,0.0,0.6408450704225352,0.3591549295774648
14.4,0.0,0.6388888888888888,0.3611111111111111
14.6,0.0,0.6438356164383562,0.3561643835616438
14.8,0.0,0.6486486486486487,0.35135135135135137
15.0,0.0,0.6533333333333333,0.3466666666666667
15.2,0.0,0.6578947368421053,0.34210526315789475
15.4,0.0,0.6623376623376623,0.33766233766233766
15.6,0.0,0.6666666666666666,0.3333333333333333
15.8,0.0,0.6708860759493671,0.3291139240506329
16.0,0.0,0.675,0.325
16.2,0.0,0.6790123456790124,0.32098765432098764
16.4,0.0,0.6829268292682927,0.3170731707317073
16.6,0.0,0.6867469879518072,0.3132530120481928
16.8,0.0,0.6904761904761905,0.30952380952380953
17.0,0.0,0.6941176470588235,0.3058823529411765
17.2,0.0,0.6918604651162791,0.3081395348837209
17.4,0.0,0.6896551724137931,0.3103448275862069
17.6,0.0,0.6875,0.3125
17.8,0.0,0.6853932584269663,0.3146067415730337
18.0,0.0,0.6833333333333333,0.31666666666666665
18.2,0.0,0.6813186813186813,0.31868131868131866
18.4,0.0,0.6793478260869565,0.32065217391304346
18.6,0.0,0.6774193548387096,0.3225806451612903
18.8,0.0,0.675531914893617,0.324468085106383
19.0,0.0,0.6736842105263158,0.3263157894736842
19.2,0.0,0.671875,0.328125
19.4,0.0,0.6701030927835051,0.32989690721649484
19.6,0.0,0.6683673469387755,0.33163265306122447
19.8,0.0,0.6666666666666666,0.3333333333333333
20.0,0.0,0.665,0.335
20.2,0.0,0.6633663366336634,0.33663366336633666
20.4,0.0,0.6617647058823529,0.3382352941176471
20.6,0.0,0.6601941747572816,0.33980582524271846
20.8,0.0,0.6586538461538461,0.34134615384615385
21.0,0.0,0.6571428571428571,0.34285714285714286
21.2,0.0,0.6556603773584906,0.3443396226415094
21.4,0.0,0.6542056074766355,0.34579439252336447
21.6,0.0,0.6527777777777778,0.3472222222222222
21.8,0.0,0.6513761467889908,0.3486238532110092
22.0,0.0,0.65,0.35
22.2,0.0,0.6486486486486487,0.35135135135135137
22.4,0.0,0.6473214285714286,0.35267857142857145
22.6,0.0,0.6460176991150443,0.35398230088495575
22.8,0.0,0.6447368421052632,0.35526315789473684
23.0,0.0,0.6434782608695652,0.3565217391304348
23.2,0.0,0.6422413793103449,0.3577586206896552
23.4,0.0,0.6410256410256411,0.358974358974359
23.6,0.0,0.6398305084745762,0.3601694915254237
23.8,0.0,0.6386554621848739,0.36134453781512604
24.0,0.0,0.6375,0.3625
24.2,0.0,0.6363636363636364,0.36363636363636365
24.4,0.0,0.6352459016393442,0.36475409836065575
24.6,0.0,0.6341463414634146,0.36585365853658536
24.8,0.0,0.6330645161290323,0.36693548387096775
25.0,0.0,0.632,0.368
25.2,0.0,0.6309523809523809,0.36904761904761907
25.4,0.0,0.6299212598425197,0.3700787401574803
25.6,0.0,0.625,0.375
25.8,0.0,0.624031007751938,0.375968992248062
26.0,0.0,0.6230769230769231,0.3769230769230769
26.2,0.0,0.6221374045801527,0.37786259541984735
26.4,0.0,0.6212121212121212,0.3787878787878788
26.6,0.0,0.6203007518796992,0.37969924812030076
26.8,0.0,0.6194029850746269,0.3805970149253731
27.0,0.0,0.6185185185185185,0.3814814814814815
27.2,0.0,0.6176470588235294,0.38235294117647056
27.4,0.0,0.6167883211678832,0.38321167883211676
27.6,0.0,0.6159420289855072,0.38405797101449274
27.8,0.0,0.6151079136690647,0.38489208633093525
28.0,0.0,0.6142857142857143,0.38571428571428573
28.2,0.0,0.6134751773049646,0.38652482269503546
28.4,0.0,0.6126760563380281,0.3873239436619718
28.6,0.0,0.6118881118881119,0.3881118881118881
28.8,0.0,0.6145833333333334,0.3854166666666667
29.0,0.0,0.6137931034482759,0.38620689655172413
29.2,0.0,0.613013698630137,0.386986301369863
29.4,0.0,0.6122448979591837,0.3877551020408163
29.6,0.0,0.6114864864864865,0.3885135135135135
29.8,0.0,0.610738255033557,0.38926174496644295
30.0,0.0,0.61,0.39
30.2,0.0,0.609271523178808,0.39072847682119205
30.4,0.0,0.6085526315789473,0.39144736842105265
30.6,0.0,0.6078431372549019,0.39215686274509803
30.8,0.0,0.6103896103896104,0.38961038961038963
31.0,0.0,0.6129032258064516,0.3870967741935484
31.2,0.0,0.6153846153846154,0.38461538461538464
31.4,0.0,0.6178343949044586,0.3821656050955414
31.6,0.0,0.620253164556962,0.379746835443038
31.8,0.0,0.6226415094339622,0.37735849056603776
32.0,0.0,0.625,0.375
32.2,0.0,0.6273291925465838,0.37267080745341613
32.4,0.0,0.6296296296296297,0.37037037037037035
32.6,0.0,0.6319018404907976,0.36809815950920244
32.8,0.0,0.6341463414634146,0.36585365853658536
33.0,0.0,0.6363636363636364,0.36363636363636365
33.2,0.0,0.6385542168674698,0.3614457831325301
33.4,0.0,0.6407185628742516,0.3592814371257485
33.6,0.0,0.6428571428571429,0.35714285714285715
33.8,0.0,0.6449704142011834,0.35502958579881655
34.0,0.0,0.6470588235294118,0.35294117647058826
34.2,0.0,0.6491228070175439,0.3508771929824561
34.4,0.0,0.6511627906976745,0.3488372093023256
34.6,0.0,0.653179190751445,0.3468208092485549
34.8,0.0,0.6551724137931034,0.3448275862068966
35.0,0.0,0.6571428571428571,0.34285714285714286
35.2,0.0,0.6590909090909091,0.3409090909090909
35.4,0.0,0.6610169491525424,0.3389830508474576
35.6,0.0,0.6629213483146067,0.33707865168539325
35.8,0.0,0.664804469273743,0.33519553072625696
36.0,0.0,0.6666666666666666,0.3333333333333333
36.2,0.0,0.6685082872928176,0.3314917127071823
36.4,0.0,0.6703296703296703,0.32967032967032966
36.6,0.0,0.6721311475409836,0.32786885245901637
36.8,0.0,0.6739130434782609,0.32608695652173914
37.0,0.0,0.6756756756756757,0.32432432432432434
37.2,0.0,0.6774193548387096,0.3225806451612903
37.4,0.0,0.679144385026738,0.32085561497326204
37.6,0.0,0.6808510638297872,0.3191489361702128
37.8,0.0,0.6825396825396826,0.31746031746031744
38.0,0.0,0.6842105263157895,0.3157894736842105
38.2,0.0,0.6858638743455497,0.31413612565445026
38.4,0.0,0.6875,0.3125
38.6,0.0,0.689119170984456,0.31088082901554404
38.8,0.0,0.6907216494845361,0.30927835051546393
39.0,0.0,0.6923076923076923,0.3076923076923077
39.2,0.0,0.6938775510204082,0.30612244897959184
39.4,0.0,0.6954314720812182,0.30456852791878175
39.6,0.0,0.696969696969697,0.30303030303030304
39.8,0.0,0.6984924623115578,0.3015075376884422
40.0,0.0,0.7,0.3
40.2,0.0,0.7014925373134329,0.29850746268656714
40.4,0.0,0.7029702970297029,0.297029702970297
40.6,0.0,0.7044334975369458,0.2955665024630542
40.8,0.0,0.7058823529411765,0.29411764705882354
41.0,0.0,0.7073170731707317,0.2926829268292683
41.2,0.0,0.7087378640776699,0.2912621359223301
41.4,0.0,0.7101449275362319,0.2898550724637681
41.6,0.0,0.7115384615384616,0.28846153846153844
41.8,0.0,0.7129186602870813,0.28708133971291866
42.0,0.0,0.7142857142857143,0.2857142857142857
42.2,0.0,0.7156398104265402,0.2843601895734597
42.4,0.0,0.7169811320754716,0.2830188679245283
42.6,0.0,0.7183098591549296,0.28169014084507044
42.8,0.0,0.719626168224299,0.2803738317757009
43.0,0.0,0.7209302325581395,0.27906976744186046
43.2,0.0,0.7222222222222222,0.2777777777777778
43.4,0.0,0.7235023041474654,0.2764976958525346
43.6,0.0,0.7247706422018348,0.27522935779816515
43.8,0.0,0.726027397260274,0.273972602739726
44.0,0.0,0.7272727272727273,0.2727272727272727
44.2,0.0,0.7285067873303167,0.27149321266968324
44.4,0.0,0.7297297297297297,0.2702702702702703
44.6,0.0,0.7309417040358744,0.26905829596412556
44.8,0.0,0.7321428571428571,0.26785714285714285
45.0,0.0,0.7333333333333333,0.26666666666666666
45.2,0.0,0.7345132743362832,0.26548672566371684
45.4,0.0,0.73568281938326,0.2643171806167401
45.6,0.0,0.7368421052631579,0.2631578947368421
45.8,0.0,0.7379912663755459,0.26200873362445415
46.0,0.0,0.7391304347826086,0.2608695652173913
46.2,0.0,0.7402597402597403,0.2597402597402597
46.4,0.0,0.7413793103448276,0.25862068965517243
46.6,0.0,0.7424892703862661,0.2575107296137339
46.8,0.0,0.7435897435897436,0.2564102564102564
47.0,0.0,0.7446808510638298,0.2553191489361702
47.2,0.0,0.7457627118644068,0.2542372881355932
47.4,0.0,0.7468354430379747,0.25316455696202533
47.6,0.0,0.7478991596638656,0.25210084033613445
47.8,0.0,0.7489539748953975,0.2510460251046025
48.0,0.0,0.75,0.25
48.2,0.0,0.7510373443983402,0.24896265560165975
48.4,0.0,0.7520661157024794,0.24793388429752067
48.6,0.0,0.7530864197530864,0.24691358024691357
48.8,0.0,0.7540983606557377,0.2459016393442623
49.0,0.0,0.7551020408163265,0.24489795918367346
49.2,0.0,0.7560975609756098,0.24390243902439024
49.4,0.0,0.757085020242915,0.242914979757085
49.6,0.0,0.7580645161290323,0.24193548387096775
49.8,0.0,0.7590361445783133,0.24096385542168675
50.0,0.0,0.76,0.24
50.2,0.0,0.7609561752988048,0.23904382470119523
50.4,0.0,0.7619047619047619,0.23809523809523808
50.6,0.0,0.7628458498023716,0.23715415019762845
50.8,0.0,0.7637795275590551,0.23622047244094488
51.0,0.0,0.7647058823529411,0.23529411764705882
51.2,0.0,0.765625,0.234375
51.4,0.0,0.7665369649805448,0.23346303501945526
51.6,0.0,0.7674418604651163,0.23255813953488372
51.8,0.0,0.7683397683397684,0.23166023166023167
52.0,0.0,0.7692307692307693,0.23076923076923078
52.2,0.0,0.7701149425287356,0.22988505747126436
52.4,0.0,0.7709923664122137,0.22900763358778625
52.6,0.0,0.7718631178707225,0.22813688212927757
52.8,0.0,0.7727272727272727,0.22727272727272727
53.0,0.0,0.7735849056603774,0.22641509433962265
53.2,0.0,0.7744360902255639,0.22556390977443608
53.4,0.0,0.7752808988764045,0.2247191011235955
53.6,0.0,0.7761194029850746,0.22388059701492538
53.8,0.0,0.7769516728624535,0.22304832713754646
54.0,0.0,0.7777777777777778,0.2222222222222222
54.2,0.0,0.7785977859778598,0.22140221402214022
54.4,0.0,0.7794117647058824,0.22058823529411764
54.6,0.0,0.7802197802197802,0.21978021978021978
54.8,0.0,0.781021897810219,0.21897810218978103
55.0,0.0,0.7818181818181819,0.21818181818181817
55.2,0.0,0.782608695652174,0.21739130434782608
55.4,0.0,0.7833935018050542,0.21660649819494585
55.6,0.0,0.7841726618705036,0.2158273381294964
55.8,0.0,0.7849462365591398,0.21505376344086022
56.0,0.0,0.7857142857142857,0.21428571428571427
56.2,0.0,0.7864768683274022,0.21352313167259787
56.4,0.0,0.7872340425531915,0.2127659574468085
56.6,0.0,0.7879858657243817,0.21201413427561838
56.8,0.0,0.7887323943661971,0.2112676056338028
57.0,0.0,0.7894736842105263,0.21052631578947367
57.2,0.0,0.7902097902097902,0.2097902097902098
57.4,0.0,0.7909407665505227,0.20905923344947736
57.6,0.0,0.7916666666666666,0.20833333333333334
57.8,0.0,0.7923875432525952,0.20761245674740483
58.0,0.0,0.7931034482758621,0.20689655172413793
58.2,0.0,0.7938144329896907,0.20618556701030927
58.4,0.0,0.7945205479452054,0.2054794520547945
58.6,0.0,0.7952218430034129,0.20477815699658702
58.8,0.0,0.7959183673469388,0.20408163265306123
59.0,0.0,0.7966101694915254,0.2033898305084746
59.2,0.0,0.7972972972972973,0.20270270270270271
59.4,0.0,0.797979797979798,0.20202020202020202
59.6,0.0,0.7986577181208053,0.20134228187919462
59.8,0.0,0.7993311036789298,0.20066889632107024
60.0,0.0,0.8,0.2
60.2,0.0,0.8006644518272426,0.19933554817275748
60.4,0.0,0.8013245033112583,0.1986754966887417
60.6,0.0,0.801980198019802,0.19801980198019803
60.8,0.0,0.8026315789473685,0.19736842105263158
61.0,0.0,0.8032786885245902,0.19672131147540983
61.2,0.0,0.803921568627451,0.19607843137254902
61.4,0.0,0.8045602605863192,0.19543973941368079
61.6,0.0,0.8051948051948052,0.19480519480519481
61.8,0.0,0.8058252427184466,0.1941747572815534
62.0,0.0,0.8064516129032258,0.1935483870967742
62.2,0.0,0.8070739549839229,0.19292604501607716
62.4,0.0,0.8076923076923077,0.19230769230769232
