time_stamp,VA,NVA,OUT
0.2,0.0,0.0,1.0
0.4,0.0,0.0,1.0
0.6,0.0,0.0,1.0
0.8,0.0,0.0,1.0
1.0,0.0,0.0,1.0
1.2,0.0,0.0,1.0
1.4,0.0,0.0,1.0
1.6,0.0,0.0625,0.9375
1.8,0.0,0.1111111111111111,0.8888888888888888
2.0,0.0,0.15,0.85
2.2,0.0,0.18181818181818182,0.8181818181818182
2.4,0.0,0.20833333333333334,0.7916666666666666
2.6,0.0,0.23076923076923078,0.7692307692307693
2.8,0.0,0.25,0.75
3.0,0.0,0.26666666666666666,0.7333333333333333
3.2,0.0,0.28125,0.71875
3.4,0.0,0.29411764705882354,0.7058823529411765
3.6,0.0,0.3055555555555556,0.6944444444444444
3.8,0.0,0.3157894736842105,0.6842105263157895
4.0,0.0,0.325,0.675
4.2,0.0,0.3333333333333333,0.6666666666666666
4.4,0.0,0.3409090909090909,0.6590909090909091
4.6,0.0,0.34782608695652173,0.6521739130434783
4.8,0.0,0.3541666666666667,0.6458333333333334
5.0,0.0,0.34,0.66
5.2,0.0,0.3269230769230769,0.6730769230769231
5.4,0.0,0.3148148148148148,0.6851851851851852
5.6,0.0,0.30357142857142855,0.6964285714285714
5.8,0.0,0.29310344827586204,0.7068965517241379
6.0,0.0,0.2833333333333333,0.7166666666666667
6.2,0.0,0.27419354838709675,0.7258064516129032
6.4,0.0,0.265625,0.734375
6.6,0.0,0.25757575757575757,0.7424242424242424
6.8,0.0,0.2647058823529412,0.7352941176470589
7.0,0.0,0.2714285714285714,0.7285714285714285
7.2,0.0,0.2638888888888889,0.7361111111111112
7.4,0.0,0.25675675675675674,0.7432432432432432
7.6,0.0,0.25,0.75
7.8,0.0,0.24358974358974358,0.7564102564102564
8.0,0.0,0.25,0.75
8.2,0.0,0.25609756097560976,0.7439024390243902
8.4,0.0,0.2619047619047619,0.7380952380952381
8.6,0.0,0.26744186046511625,0.7325581395348837
8.8,0.0,0.2727272727272727,0.7272727272727273
9.0,0.0,0.2777777777777778,0.7222222222222222
9.2,0.0,0.2826086956521739,0.717391304347826
9.4,0.0,0.2872340425531915,0.7127659574468085
9.6,0.0,0.2916666666666667,0.7083333333333334
9.8,0.0,0.29591836734693877,0.7040816326530612
10.0,0.0,0.3,0.7
10.2,0.0,0.30392156862745096,0.696078431372549
10.4,0.0,0.3076923076923077,0.6923076923076923
10.6,0.0,0.3113207547169811,0.6886792452830188
10.8,0.0,0.3055555555555556,0.6944444444444444
11.0,0.0,0.3,0.7
11.2,0.0,0.30357142857142855,0.6964285714285714
11.4,0.0,0.30701754385964913,0.6929824561403509
11.6,0.0,0.3103448275862069,0.6896551724137931
11.8,0.0,0.3135593220338983,0.6864406779661016
12.0,0.0,0.31666666666666665,0.6833333333333333
12.2,0.0,0.319672131147541,0.680327868852459
12.4,0.0,0.3225806451612903,0.6774193548387096
12.6,0.0,0.3253968253968254,0.6746031746031746
12.8,0.0,0.328125,0.671875
13.0,0.0,0.33076923076923076,0.6692307692307692
13.2,0.0,0.3333333333333333,0.6666666666666666
13.4,0.0,0.3358208955223881,0.664179104477612
13.6,0.0,0.3382352941176471,0.6617647058823529
13.8,0.0,0.34057971014492755,0.6594202898550725
14.0,0.0,0.34285714285714286,0.6571428571428571
14.2,0.0,0.352112676056338,0.647887323943662
14.4,0.0,0.3611111111111111,0.6388888888888888
14.6,0.0,0.3698630136986301,0.6301369863013698
14.8,0.0,0.3783783783783784,0.6216216216216216
15.0,0.0,0.38,0.62
15.2,0.0,0.375,0.625
15.4,0.0,0.37662337662337664,0.6233766233766234
15.6,0.0,0.3717948717948718,0.6282051282051282
15.8,0.0,0.3670886075949367,0.6329113924050633
16.0,0.0,0.3625,0.6375
16.2,0.0,0.36419753086419754,0.6358024691358025
16.4,0.0,0.3719512195121951,0.6280487804878049
16.6,0.0,0.3795180722891566,0.6204819277108434
16.8,0.0,0.3869047619047619,0.6130952380952381
17.0,0.0,0.3941176470588235,0.6058823529411764
17.2,0.0,0.4011627906976744,0.5988372093023255
17.4,0.0,0.40229885057471265,0.5977011494252874
17.6,0.0,0.4034090909090909,0.5965909090909091
17.8,0.0,0.4044943820224719,0.5955056179775281
18.0,0.0,0.40555555555555556,0.5944444444444444
18.2,0.0,0.41208791208791207,0.5879120879120879
18.4,0.0,0.41304347826086957,0.5869565217391305
18.6,0.0,0.41935483870967744,0.5806451612903226
18.8,0.0,0.425531914893617,0.574468085106383
19.0,0.0,0.43157894736842106,0.5684210526315789
19.2,0.0,0.4322916666666667,0.5677083333333334
19.4,0.0,0.4329896907216495,0.5670103092783505
19.6,0.0,0.42857142857142855,0.5714285714285714
19.8,0.0,0.42424242424242425,0.5757575757575758
20.0,0.0,0.42,0.58
20.2,0.0,0.4158415841584158,0.5841584158415841
20.4,0.0,0.4117647058823529,0.5882352941176471
20.6,0.0,0.4077669902912621,0.5922330097087378
20.8,0.0,0.40384615384615385,0.5961538461538461
21.0,0.0,0.4,0.6
21.2,0.0,0.39622641509433965,0.6037735849056604
21.4,0.0,0.3925233644859813,0.6074766355140186
21.6,0.0,0.3888888888888889,0.6111111111111112
21.8,0.0,0.3853211009174312,0.6146788990825688
22.0,0.0,0.38181818181818183,0.6181818181818182
22.2,0.0,0.3783783783783784,0.6216216216216216
22.4,0.0,0.375,0.625
22.6,0.0,0.37168141592920356,0.6283185840707964
22.8,0.0,0.3684210526315789,0.631578947368421
23.0,0.0,0.3652173913043478,0.6347826086956522
23.2,0.0,0.3620689655172414,0.6379310344827587
23.4,0.0,0.358974358974359,0.6410256410256411
23.6,0.0,0.3559322033898305,0.6440677966101694
23.8,0.0,0.35294117647058826,0.6470588235294118
24.0,0.0,0.35,0.65
24.2,0.0,0.34710743801652894,0.6528925619834711
24.4,0.0,0.3442622950819672,0.6557377049180327
24.6,0.0,0.34146341463414637,0.6585365853658537
24.8,0.0,0.3387096774193548,0.6612903225806451
25.0,0.0,0.336,0.664
25.2,0.0,0.3333333333333333,0.6666666666666666
25.4,0.0,0.33070866141732286,0.6692913385826772
25.6,0.0,0.328125,0.671875
25.8,0.0,0.32558139534883723,0.6744186046511628
26.0,0.0,0.3230769230769231,0.676923076923077
26.2,0.0,0.32061068702290074,0.6793893129770993
26.4,0.0,0.3181818181818182,0.6818181818181818
26.6,0.0,0.31954887218045114,0.6804511278195489
26.8,0.0,0.3208955223880597,0.6791044776119403
27.0,0.0,0.32222222222222224,0.6777777777777778
27.2,0.0,0.3272058823529412,0.6727941176470589
27.4,0.0,0.33211678832116787,0.6678832116788321
27.6,0.0,0.3333333333333333,0.6666666666666666
27.8,0.0,0.3381294964028777,0.6618705035971223
28.0,0.0,0.34285714285714286,0.6571428571428571
28.2,0.0,0.3475177304964539,0.6524822695035462
28.4,0.0,0.3485915492957746,0.6514084507042254
28.6,0.0,0.34965034965034963,0.6503496503496503
28.8,0.0,0.3541666666666667,0.6458333333333334
29.0,0.0,0.3586206896551724,0.6413793103448275
29.2,0.0,0.363013698630137,0.636986301369863
29.4,0.0,0.36394557823129253,0.6360544217687075
29.6,0.0,0.36486486486486486,0.6351351351351351
29.8,0.0,0.36577181208053694,0.6342281879194631
30.0,0.0,0.36666666666666664,0.6333333333333333
30.2,0.0,0.3675496688741722,0.6324503311258278
30.4,0.0,0.3684210526315789,0.631578947368421
30.6,0.0,0.369281045751634,0.630718954248366
30.8,0.0,0.37012987012987014,0.6298701298701299
31.0,0.0,0.3709677419354839,0.6290322580645161
31.2,0.0,0.3717948717948718,0.6282051282051282
31.4,0.0,0.37261146496815284,0.6273885350318471
31.6,0.0,0.37341772151898733,0.6265822784810127
31.8,0.0,0.3742138364779874,0.6257861635220126
32.0,0.0,0.375,0.625
32.2,0.0,0.37577639751552794,0.6242236024844721
32.4,0.0,0.3765432098765432,0.6234567901234568
32.6,0.0,0.3773006134969325,0.6226993865030674
32.8,0.0,0.3780487804878049,0.6219512195121951
33.0,0.0,0.3787878787878788,0.6212121212121212
33.2,0.0,0.3795180722891566,0.6204819277108434
33.4,0.0,0.38023952095808383,0.6197604790419161
33.6,0.0,0.38392857142857145,0.6160714285714286
33.8,0.0,0.3875739644970414,0.6124260355029586
34.0,0.0,0.38823529411764707,0.611764705882353
34.2,0.0,0.3888888888888889,0.6111111111111112
34.4,0.0,0.38953488372093026,0.6104651162790697
34.6,0.0,0.3901734104046243,0.6098265895953757
34.8,0.0,0.39080459770114945,0.6091954022988506
35.0,0.0,0.3914285714285714,0.6085714285714285
35.2,0.0,0.39204545454545453,0.6079545454545454
35.4,0.0,0.3926553672316384,0.6073446327683616
35.6,0.0,0.39325842696629215,0.6067415730337079
35.8,0.0,0.39385474860335196,0.6061452513966481
36.0,0.0,0.39444444444444443,0.6055555555555555
36.2,0.0,0.39502762430939226,0.6049723756906077
36.4,0.0,0.3956043956043956,0.6043956043956044
36.6,0.0,0.39617486338797814,0.6038251366120219
36.8,0.0,0.3967391304347826,0.6032608695652174
37.0,0.0,0.3972972972972973,0.6027027027027027
37.2,0.0,0.3978494623655914,0.6021505376344086
37.4,0.0,0.3983957219251337,0.6016042780748663
37.6,0.0,0.39893617021276595,0.601063829787234
37.8,0.0,0.3994708994708995,0.6005291005291006
